i_time,local_time,Stand 13_Torque,Stand 14_Torque,Stand 15_Torque,Stand 16_Torque,Stand 17_Torque,Stand 13_LineSpeed,Stand 13_RPM,Stand 14_LineSpeed,Stand 14_RPM,Stand 15_LineSpeed,Stand 15_RPM,Stand 16_LineSpeed,Stand 16_RPM,Stand 17_LineSpeed,Stand 17_RPM,Stand 18_LineSpeed,Stand 18_RPM,Loop_Height Stand 12-13,Loop_Height Stand 13-14,Loop_Height Stand 14-15,Loop_HeightStand 15-16,Loop_Height Stand 16-17,Loop_Height Stand 17-18,Stand 13 downstream looper lifting command,Stand 14 downstream looper lifting command,Stand 15 downstream looper lifting command,Stand 16 downstream looper lifting command,Stand 17 downstream looper lifting command,Ghost Rolling,STAND_13_ACT_ELONGATION,STAND_14_ACT_ELONGATION,STAND_15_ACT_ELONGATION,STAND_16_ACT_ELONGATION,STAND_17_ACT_ELONGATION,STAND_18_ACT_ELONGATION,Stand 16 current,Stand 18 current,Master speed percentage,Stand 13 current,Stand 14 current,Stand 15 current,Stand 17 current
2024-05-28 07:34:47,2024-05-28 13:04:47,16.403847,4.4038463,43.71154,33.634617,41.432693,1009.0769,1655.125,1089.7404,1540.8846,1255.5577,1382.2596,1431.4038,1464.4038,1726.2019,1272.6827,2023.6827,1316.25,26.406332,22.97481,18.493277,20.211666,17.833458,17.258802,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.2060769,1.172,392.78845,636.4808,89,313.85577,311.42307,566.78845,776.6827
2024-05-28 07:34:48,2024-05-28 13:04:48,16.882353,4.6960783,43.54902,33.294117,41.343136,1009.049,1655.2451,1089.5883,1540.6471,1255.6471,1382.1471,1431.3334,1464.3334,1726.2843,1272.598,2023.4706,1316.1177,26.539682,23.09003,18.580832,20.192392,17.88727,17.387903,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,391.32352,638.8039,89,321.549,315.4608,570.9804,772.87256
2024-05-28 07:34:49,2024-05-28 13:04:49,16.45283,4.783019,44.226414,33.61321,41.566036,1008.8868,1655,1089.4811,1540.5,1255.4906,1382.1981,1431.1604,1464.1604,1726.1038,1272.5566,2023.5377,1316.085,26.41458,23.111614,18.785591,20.56857,18.02553,17.455103,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,393.4434,637.6226,89,315.70755,310.28302,574.4434,774.217
2024-05-28 07:34:50,2024-05-28 13:04:50,16.875,4.4711537,43.615383,32.91346,41.60577,1009.1923,1655.2404,1089.5865,1540.6057,1255.9327,1382.6057,1431.1731,1464.2693,1726.1538,1272.5769,2023.0385,1315.75,26.528519,23.122969,18.607046,20.478575,18.009138,17.725672,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,389.5,645.13464,89,317.97116,312.16345,569.0192,778.50964
2024-05-28 07:34:51,2024-05-28 13:04:51,16.762377,4.5940595,43.92079,33.0099,41.29703,1009.1485,1655.2178,1089.6931,1540.5941,1255.1782,1381.8713,1431.1089,1464.1486,1726.0594,1272.495,2023.2574,1316.0297,26.488314,23.160229,18.81659,20.675392,18.075743,17.610878,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,388.901,638.26733,89,317.58417,314.33664,570.1386,774.5743
2024-05-28 07:34:52,2024-05-28 13:04:52,16.807692,4.6634617,43.5,32.846153,41.23077,1008.875,1654.7885,1089.6154,1540.7212,1255.3943,1382.1443,1430.8846,1463.9807,1725.9423,1272.3462,2022.9519,1315.7115,26.605965,23.210997,18.77219,20.732576,18.022848,17.94416,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,387.48077,640.4327,89,314.43268,309.5096,568.5,772.00964
2024-05-28 07:34:53,2024-05-28 13:04:53,16.843138,4.72549,43.95098,32.960785,41.098038,1008.7941,1654.6863,1089.2745,1539.9902,1255.3431,1382.0098,1430.6372,1463.7646,1725.5098,1272.098,2022.7745,1315.6666,26.440443,23.260149,18.940353,20.933805,18.13033,17.945429,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,388.42157,638.67645,89,316.2549,311.049,572.0098,769.5784
2024-05-28 07:34:54,2024-05-28 13:04:54,16.638096,4.4857144,43.228573,32.714287,40.990475,1008.5333,1654.3048,1088.8477,1539.4762,1255.1238,1381.8667,1430.5048,1463.5238,1725.2476,1271.8667,2022.3524,1315.3048,26.622091,23.276728,18.833166,20.839628,18.253149,18.202868,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,387,636.5238,89,315.05713,309,563.1429,767.7714
2024-05-28 07:34:55,2024-05-28 13:04:55,16.582523,4.786408,43.611652,32.514565,40.757282,1007.9223,1653.1844,1088.1942,1538.5923,1254.0194,1380.5631,1429.3883,1462.3107,1723.8738,1270.8156,2020.932,1314.3689,26.475925,23.33871,19.132324,21.124128,18.22487,18.142004,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,385.35922,637.4466,89,315.91263,313.2233,567.6796,766.5631
2024-05-28 07:34:56,2024-05-28 13:04:56,16.465347,4.5247526,43.316833,32.51485,40.742573,1007.60394,1652.703,1088.3069,1538.8218,1253.7921,1380.3564,1429.2079,1462.2278,1723.8613,1270.8119,2020.7129,1314.3069,26.686064,23.37303,19.086893,21.413513,18.48067,18.76822,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,384.1683,635.8614,89,316.38614,313.1188,559.9505,766.9901
2024-05-28 07:34:57,2024-05-28 13:04:57,16.62857,4.6190476,43.4,32.4,40.29524,1006.5238,1651,1087.1428,1537.1428,1252.5143,1378.8857,1427.7238,1460.6857,1722.0095,1269.5428,2018.8,1313,26.54046,23.496178,19.35611,21.538637,18.540058,18.913366,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,384.25714,630.26666,89,316.42856,309.4381,565.55237,760.1619
2024-05-28 07:34:58,2024-05-28 13:04:58,16.745098,4.7843137,43.07843,32.460785,40.60784,1006.1863,1650.4314,1086.5588,1536.2843,1252.0785,1378.4117,1427.2255,1460.1863,1721.2451,1268.8529,2018.3137,1312.6471,26.690943,23.591549,19.391472,21.90446,18.96719,19.119064,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,384.47058,634.10785,89,319.31372,314.7647,562.7843,761.8137
2024-05-28 07:34:59,2024-05-28 13:04:59,16.809525,4.3714285,42.961906,31.733334,39.638096,1004.34283,1647.2667,1084.6857,1533.6857,1249.981,1376.219,1425.5048,1458.4381,1719.4095,1267.6381,2016.5048,1311.4952,27.39203,24.043728,19.907293,22.432213,19.148577,19.29363,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,379.81906,629.5333,89,323.8857,325.69525,557.6095,752
2024-05-28 07:35:00,2024-05-28 13:05:00,17.135921,4.990291,43.4466,32.252426,39.68932,1000.4854,1641,1080.5243,1527.699,1246.0874,1371.6602,1423.097,1456.0194,1717.1068,1265.9418,2014.8932,1310.4077,28.05627,24.846712,20.92362,23.373688,20.12791,19.669434,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,382.17474,629.9806,89,330.85437,333.49515,567.4563,755
2024-05-28 07:35:01,2024-05-28 13:05:01,17.421568,5.2941175,44.10784,32.54902,40.10784,995.3823,1632.6471,1074.9608,1519.7451,1241.8823,1367.2255,1419.7451,1452.598,1714.304,1263.8334,2012.1666,1308.7646,28.355341,25.29826,21.655012,23.912355,20.865591,19.74675,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,385.37256,633.402,89,335.60785,333.2549,572.1961,758.9706
2024-05-28 07:35:02,2024-05-28 13:05:02,18.266666,5.704762,44.104763,32.790478,40.266666,991.3714,1626.019,1071.0952,1514.5048,1238.3905,1363.2953,1416.9333,1449.619,1711.781,1262.0095,2009.2667,1306.8381,28.623518,25.36982,21.720148,23.93199,21.001036,19.54538,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,385.14285,633.35236,89,339.79047,335.46667,571.9524,758.2381
2024-05-28 07:35:03,2024-05-28 13:05:03,18.728155,6.300971,44.582523,32.796116,40.00971,990.61163,1624.9126,1070.3398,1513.3883,1237.8058,1362.7281,1416.4369,1449.1262,1711.3883,1261.6213,2008.9902,1306.5729,28.37065,25.23178,21.478172,23.310352,20.77721,19.327406,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,386.52426,628.8835,89,344.36893,337.93204,573.9612,758
2024-05-28 07:35:04,2024-05-28 13:05:04,18.424528,5.6415095,44.122643,32.726414,40.160378,990.5755,1624.8302,1070.1792,1513.2925,1238.1132,1363.085,1416.5471,1449.2452,1711.2736,1261.585,2008.6792,1306.4434,28.568348,25.167952,21.096716,22.850195,20.369637,19.178904,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,385.04718,629.8774,89,342.86792,335.1698,572.8868,759.1226
2024-05-28 07:35:05,2024-05-28 13:05:05,17.563107,5.1165047,44.262135,32.67961,40.126213,988.9126,1622.1068,1068.5825,1510.835,1236.5145,1361.2719,1415.7573,1448.2815,1710.0582,1260.6796,2007.1554,1305.5533,21.683905,25.327772,21.332066,22.724962,19.970264,19.068663,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,386.5728,629.4951,89,324.85437,329.233,577.80585,755.27185
2024-05-28 07:35:06,2024-05-28 13:05:06,17.257425,4.178218,43.445545,32.188118,40.366337,988.2376,1620.8514,1064.5742,1505.2871,1235.3564,1359.9901,1415.2871,1447.9406,1710.4059,1261.0693,2007.4258,1305.6238,59.3922,19.09106,23.107111,23.76902,20.472631,19.106047,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,382.62375,631.55444,89,345.9307,337.46533,565.8515,761.1881
2024-05-28 07:35:07,2024-05-28 13:05:07,7.644231,4.644231,30.846153,29.778847,41.01923,1011.83655,1659.7019,1079.0865,1525.6154,1243.8846,1369.4423,1414.9423,1447.7307,1708.5288,1259.5577,2004.9807,1304.0385,125.40345,123.74161,83.11,45.57047,9.403147,8.353567,f,f,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,376.18268,634.33655,89,295.40384,401.15384,504.05768,774.9231
2024-05-28 07:35:08,2024-05-28 13:05:08,0.98039216,4.852941,6.45098,3.8333333,8.666667,1048.8529,1720.1863,1121.6177,1585.9608,1277.4215,1406.3431,1431.196,1464.2451,1727.9509,1273.9509,2029.5883,1320.0392,125.381615,123.81773,125.42108,126.51401,114.50437,76.38577,f,f,f,f,f,f,1.128,1.08,1.152,1.14,1.206,1.172,241.88235,536.9314,89,218.92157,356.05884,305.19608,521.4706
2024-05-28 07:35:09,2024-05-28 13:05:09,1.0952381,0.4952381,0.7809524,7.447619,5.009524,1048.3334,1719.6285,1132.5619,1601.2762,1308.7333,1440.8096,1484.1143,1518.381,1754.1619,1293.3048,2047.8762,1331.9429,125.38309,123.80094,125.41831,126.51607,118.83212,103.29018,f,f,f,f,f,f,1.128,1.08,1.152,1.14,1.206,1.172,252.98096,446.09525,89,214.06667,291.59048,260.46667,462.82858
2024-05-28 07:35:10,2024-05-28 13:05:10,1.0679612,0.42718446,0.9611651,2.893204,1.8640777,1048.3981,1719.7281,1132.4563,1601.3301,1306.7185,1438.4855,1487.2039,1521.5825,1768.1844,1303.5825,2071.6504,1347.4467,125.39119,123.811844,125.42059,126.51202,118.829956,103.2895,f,f,f,f,f,f,1.128,1.08,1.152,1.14,1.206,1.172,221.2233,423.68933,89,212.53398,288.73785,259.52426,427.16504
2024-05-28 07:35:11,2024-05-28 13:05:11,1.2079208,0.5940594,1.1287129,2.8811882,1.930693,1048.3564,1719.6139,1132.4554,1601.3069,1305.6139,1437.396,1487.2574,1521.5248,1768.0496,1303.5149,2069.6238,1346.1387,125.37967,123.790825,125.4202,126.513916,118.83109,103.28855,f,f,f,f,f,f,1.128,1.08,1.152,1.14,1.206,1.172,222.0198,424.901,89,214.0495,290.9109,259.50494,428.46533
2024-05-28 07:35:12,2024-05-28 13:05:12,5.625,1.1442307,1.1153846,2.9615386,1.8653846,1035.8943,1699.2596,1132.4904,1601.375,1305.25,1436.875,1487.1635,1521.5577,1768.0385,1303.5096,2069.0095,1345.6154,46.452118,90.8494,125.42334,126.518326,118.83702,103.29192,t,f,f,f,f,f,1.128,1.08,1.152,1.14,1.206,1.172,221.46153,421.26923,89,292.2404,292.67307,258.70193,422.73077
2024-05-28 07:35:13,2024-05-28 13:05:13,17.931372,3.3235295,26,14.921569,4.372549,1007.7353,1652.9117,1092.5785,1544.902,1267.8137,1395.6863,1468.8628,1502.7255,1765.8628,1301.8431,2068.7256,1345.5197,28.547953,21.954433,21.568626,56.65008,86.69825,100.48121,t,t,t,t,f,f,1.128,1.08,1.152,1.14,1.206,1.172,298.67648,420.08823,89,350.68628,388.5098,449.81372,440.97058
2024-05-28 07:35:14,2024-05-28 13:05:14,18.971428,6.4,45.228573,34.352383,41.29524,1000.3905,1640.6761,1080.5524,1527.9333,1243.4,1368.8953,1426.8953,1459.8953,1722.8953,1270.1238,2024.1333,1316.5333,28.309425,25.421328,23.964035,22.630615,17.40198,15.720481,t,t,t,t,t,f,1.128,1.08,1.152,1.14,1.206,1.172,402.65714,613.55237,89,374.62857,368.3619,588.02856,783.1619
2024-05-28 07:35:15,2024-05-28 13:05:15,20.262136,7.067961,48.019417,36.970875,43.82524,995.6602,1633.2233,1075.8641,1521.1456,1239.6311,1364.7281,1420.7281,1453.5437,1718.165,1266.7185,2015.3301,1310.8156,27.917048,24.758375,22.70541,23.797224,22.164248,22.427183,t,t,t,t,t,f,1.128,1.08,1.152,1.1406214,1.2068447,1.1726699,420.0194,692.0971,89,360.60193,344.81552,611.70874,805.9223
2024-05-28 07:35:16,2024-05-28 13:05:16,18.663366,6.118812,47.0099,35.89109,42.41584,998.9703,1638.5149,1079.0496,1525.8713,1243.7524,1369.1782,1423.0891,1455.9703,1721.6139,1269.2476,2019.4653,1313.4258,27.577019,24.118532,21.530708,23.184263,21.633566,18.821423,t,t,t,t,t,f,1.128,1.08,1.152099,1.1411684,1.2078118,1.173,410.26733,651.6634,89,346.69305,340.20792,601.0198,790.36633
2024-05-28 07:35:17,2024-05-28 13:05:17,18.548077,5.8653846,46.125,35.5,42.403847,1000.7211,1641.4423,1081.1538,1528.6923,1246.6346,1372.3365,1424.0577,1456.9519,1722.6443,1270.0673,2021.1538,1314.5385,27.312662,23.69962,20.524744,22.432884,21.040619,17.759962,t,t,t,t,t,f,1.128,1.08,1.153,1.142,1.2082788,1.173,407.75,652.74036,89,344.31732,334.71155,587.24036,789.1827
2024-05-28 07:35:18,2024-05-28 13:05:18,17.82353,5.892157,45.784313,35.27451,41.833332,1001.6961,1642.9509,1082.0686,1530.0686,1247.4509,1373.304,1424.4608,1457.3137,1722.7354,1270.0098,2021.696,1314.8529,27.008669,23.271196,19.93912,21.724964,20.471363,17.293644,t,t,t,t,t,f,1.128,1.08,1.153,1.142,1.209,1.173,407.52942,642.7647,89,332.52942,328.87256,590.08826,780.9902
2024-05-28 07:35:19,2024-05-28 13:05:19,17.142857,4.9714284,44.62857,35.41905,42.019047,1002.64764,1644.6476,1082.9333,1531.0571,1248.781,1374.6761,1425.3429,1458.238,1723.4762,1270.5714,2022.2953,1315.3143,26.67185,22.89953,19.267399,20.888462,19.767405,16.923693,t,t,t,t,t,f,1.128,1.08,1.153,1.142,1.209,1.173,406.72382,642.3143,89,320.93332,313.59048,577.8095,781.9143
2024-05-28 07:35:20,2024-05-28 13:05:20,17.106796,4.8737864,43.757282,35,41.640778,1003.68933,1646.2913,1083.7961,1532.3593,1249.767,1375.8738,1426.3593,1459.3398,1724.2913,1271.1942,2022.8932,1315.6796,26.535368,22.671955,18.735285,20.105556,18.712421,16.608492,t,t,t,t,t,f,1.128,1.08,1.153,1.142,1.209,1.173,403.83496,638.15533,89,321.48544,314.90292,570.4757,777.4854
2024-05-28 07:35:21,2024-05-28 13:05:21,17.069307,4.643564,43.07921,34.742573,41.148514,1004.7723,1648.1387,1084.8713,1533.8911,1250.8613,1377.099,1427.495,1460.4653,1725.7228,1272.1881,2023.7228,1316.1881,26.63299,22.699484,18.537424,19.665094,18.153122,16.418703,t,t,t,t,t,f,1.128,1.08,1.153,1.142,1.209,1.173,401.8614,630.40594,89,320.82178,312.82178,565.69305,768.16833
2024-05-28 07:35:22,2024-05-28 13:05:22,16.788462,4.6634617,43.576923,35.03846,41.317307,1005.58655,1649.4327,1085.9519,1535.4327,1251.5577,1377.9615,1428.3269,1461.2788,1726.6443,1272.8365,2024.2885,1316.6057,26.392202,22.624323,18.607048,19.771036,18.08784,16.487951,t,t,t,t,t,f,1.128,1.08,1.153,1.142,1.209,1.173,404.44232,630.8942,89,321.84616,319.16345,568.8173,776.4327
2024-05-28 07:35:23,2024-05-28 13:05:23,16.637255,4.245098,43.2549,34.72549,41.588234,1006.3333,1650.7354,1086.1372,1535.7157,1252.0883,1378.2745,1428.7157,1461.6765,1726.9706,1273.1666,2024.5686,1316.8137,26.452715,22.63187,18.380365,19.611,18.115316,16.573824,t,t,t,t,t,f,1.128,1.08,1.153,1.141598,1.209,1.173,402.5,635.5098,89,316.32352,319.52942,559.1667,776.0686
2024-05-28 07:35:24,2024-05-28 13:05:24,16.650944,4.6132073,43.443398,34.9717,41.21698,1006.56604,1651.1132,1086.5,1536.0754,1252.849,1379.085,1429.1604,1462.1227,1727.4717,1273.4246,2024.8773,1316.8208,26.432293,22.674461,18.526192,19.735088,18.113207,16.554897,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.173,403.43396,630.60376,89,320.73584,311.53775,567.5566,775.82074
2024-05-28 07:35:25,2024-05-28 13:05:25,16.990385,4.6346154,43.634617,34.807693,41.740383,1006.7981,1651.3846,1086.5481,1536.3462,1252.6731,1379.0962,1429.1827,1462.1443,1727.5481,1273.5481,2024.9904,1317.0288,26.60335,22.694475,18.501076,19.79659,18.260979,16.76946,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.1720577,403.52884,634.75964,89,319.875,317.3846,572.9231,781.41345
2024-05-28 07:35:26,2024-05-28 13:05:26,17.264706,4.6862745,44.068626,34.980392,41.460785,1007,1651.6863,1086.4117,1536.2255,1252.3823,1378.7549,1429.1765,1462.0686,1727.5588,1273.4803,2024.9509,1317.1471,26.410297,22.777685,18.72645,19.92262,18.40005,16.792109,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,403.59805,631.7451,89,327.30392,316.92157,571.2647,777.5294
2024-05-28 07:35:27,2024-05-28 13:05:27,16.914286,4.5333333,43.50476,35.028572,42.142857,1007.0381,1651.7142,1086.2667,1536.0095,1252.9238,1379.4095,1429.1809,1462.1333,1727.4191,1273.5333,2024.9333,1317,26.474377,22.703152,18.580353,19.977755,18.538801,16.897074,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,405.57144,637.1429,89,318.33334,312.77142,568.4857,783.13336
2024-05-28 07:35:28,2024-05-28 13:05:28,17,4.495146,43.475727,34.747574,41.36893,1007.26215,1652.233,1086.6893,1536.4951,1252.9224,1379.3398,1429.3689,1462.3107,1727.8058,1273.7961,2024.9418,1316.9612,26.462454,22.781622,18.631271,19.946308,18.355345,16.83378,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,401.48544,631.3398,89,320.9709,312.52426,566.9903,771.5437
2024-05-28 07:35:29,2024-05-28 13:05:29,16.896227,4.59434,43.481133,34.764153,41.68868,1007.1604,1652.0283,1086.4623,1536.1132,1252.4246,1378.8113,1429.1698,1462.0944,1727.4811,1273.566,2024.6792,1316.8019,26.607882,22.787138,18.697191,20.037989,18.524939,16.967491,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,401.6887,632.8019,89,319.84906,314.39624,569.9528,780.783
2024-05-28 07:35:30,2024-05-28 13:05:30,16.941748,4.6116505,43.699028,34.62136,41.39806,1007.20386,1652.1068,1087.1942,1537.097,1252.7573,1379.0388,1429.1165,1462.097,1727.699,1273.6505,2024.7767,1316.9224,26.513704,22.901955,18.823545,20.111813,18.621166,17.061644,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,402.26215,629.6505,89,319.28156,316.84467,570.26215,779.27185
2024-05-28 07:35:31,2024-05-28 13:05:31,16.801981,4.356436,43.51485,35.039604,41.79208,1007.4257,1652.1782,1086.396,1536.0297,1252.3466,1378.7822,1429.0792,1461.9802,1727.3466,1273.495,2024.7129,1316.7524,26.533844,22.833078,18.71855,20.244001,18.914616,17.180721,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,403.9109,632.68317,89,320.2376,309.94058,565.8713,779.93066
2024-05-28 07:35:32,2024-05-28 13:05:32,16.914286,4.714286,43.438095,34.57143,41.25714,1006.98096,1651.8286,1086.2285,1535.8953,1252.3429,1378.6285,1429.0762,1462.0381,1727.381,1273.5333,2024.7238,1316.8096,26.50366,22.87324,18.8004,20.164907,18.7631,17.108892,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,401.46667,632.8381,89,317.60953,312.13333,566.4667,772.6762
2024-05-28 07:35:33,2024-05-28 13:05:33,16.679611,4.6019416,43.4466,34.563107,41.504856,1007.20386,1652.068,1086.3204,1536.1262,1252.4563,1378.7864,1428.8738,1461.835,1727.4271,1273.5631,2024.6213,1316.7476,26.436033,22.898401,18.838753,20.332573,18.876478,17.283892,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,401.72815,632.9418,89,315.31067,312.65048,564.36896,774.4175
2024-05-28 07:35:34,2024-05-28 13:05:34,16.990099,4.6831684,42.861385,34.326733,40.930695,1006.9208,1651.495,1086.3466,1535.9604,1252.1683,1378.5347,1428.703,1461.703,1727.1683,1273.3268,2024.3663,1316.5544,26.483463,23.006832,18.838192,20.266329,19.001665,17.346771,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,398.44556,628.56433,89,320.67328,314.39603,563.5743,771.58417
2024-05-28 07:35:35,2024-05-28 13:05:35,16.759615,4.4423075,43.41346,34.60577,41.134617,1007.1827,1651.9712,1086.3846,1536.0385,1252.0673,1378.4327,1428.7307,1461.7115,1726.9231,1273.1154,2024.4038,1316.5481,26.465462,22.937702,18.89645,20.438564,19.165016,17.36608,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,402.125,629.75964,89,316.64423,312.68268,563.6731,775.375
2024-05-28 07:35:36,2024-05-28 13:05:36,16.745098,4.5784316,42.92157,34.04902,40.764706,1007.1177,1651.8334,1086.1372,1535.8334,1252.0197,1378.2745,1428.6471,1461.6471,1726.9803,1273.1569,2024.2059,1316.4509,26.565826,23.029274,18.883312,20.26793,18.91982,17.41956,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,396.20587,630.7353,89,317.66666,313.17648,559,765.7843
2024-05-28 07:35:37,2024-05-28 13:05:37,16.866667,4.695238,43.190475,34.228573,41,1006.9429,1651.7333,1086.2095,1535.8667,1252.1333,1378.4191,1428.5143,1461.5143,1726.8477,1273.1238,2024.2762,1316.4857,26.37849,23.023207,19.043623,20.604666,19.305485,17.498335,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,398.7619,629.11426,89,314.4381,310.49524,564.3333,768.3333
2024-05-28 07:35:38,2024-05-28 13:05:38,16.873787,4.4660196,42.611652,33.796116,40.747574,1006.8641,1651.5243,1086.1554,1535.767,1252.2524,1378.6117,1428.3204,1461.2913,1726.7961,1273.0388,2023.9902,1316.3981,26.574467,23.08519,18.956615,20.570534,19.583965,17.782196,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,395.06796,627.3204,89,317.81552,312.80582,554.21356,765.3204
2024-05-28 07:35:39,2024-05-28 13:05:39,16.811882,4.792079,42.881187,33.940594,40.38614,1006.6733,1651.2377,1085.8713,1535.3466,1251.5643,1377.8514,1428.0198,1460.9208,1726.5941,1272.9703,2023.7524,1316.2278,26.425001,23.16246,19.248632,20.872349,19.742508,17.79864,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,395.67328,625.73267,89,315.68317,310.7624,560.58417,761.0792
2024-05-28 07:35:40,2024-05-28 13:05:40,16.798077,4.5384617,42.423077,33.403847,40.471153,1006.2981,1650.6443,1085.4904,1534.8173,1251.4135,1377.7307,1427.8269,1460.75,1726.5193,1272.8269,2023.5481,1316.1635,26.733124,23.302004,19.25901,20.968765,19.997206,18.008339,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,393.31732,628.1058,89,318.21155,316,553.1539,763.88464
2024-05-28 07:35:41,2024-05-28 13:05:41,17.049019,4.4607844,42.666668,32.980392,40.14706,1005.6667,1649.6274,1084.9706,1534.0686,1250.696,1376.8628,1427.196,1460.1177,1726.0785,1272.4902,2023.3922,1316.0785,27.48726,23.969896,19.979433,21.765759,20.328737,18.268131,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,387.70587,622.9314,89,325.2353,320.98038,556.39215,756.7451
2024-05-28 07:35:42,2024-05-28 13:05:42,17.561905,4.9809523,43.49524,33.12381,40.49524,1002.7238,1644.7524,1081.6761,1529.4,1248.1619,1374.0476,1425.9429,1458.8762,1725.8572,1272.4476,2023.0381,1315.7524,27.87483,24.72676,20.937729,23.013357,20.992739,18.92117,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,389.67618,625.89526,89,336.27618,331.2857,565.6286,764.02856
2024-05-28 07:35:43,2024-05-28 13:05:43,17.873787,5.436893,44.126213,33.242718,40.62136,998.70874,1638.1554,1077.1554,1523.0486,1244.6699,1370.3883,1423.6699,1456.4175,1724.3689,1271.2524,2021.8544,1314.9902,28.036457,25.105156,21.487135,23.56239,21.198372,19.313837,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,392.38834,628.81555,89,344.92233,336.74756,575.466,767.23303
2024-05-28 07:35:44,2024-05-28 13:05:44,18.257425,4.910891,43.762375,32.89109,40.762375,996.6139,1634.6139,1075.4357,1520.6832,1243.4653,1368.8514,1422.8416,1455.6436,1724.4554,1271.297,2021.8911,1314.9504,28.290697,25.345976,21.558403,23.490728,21.200928,19.175713,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,389.1881,629.83167,89,342.64355,332.89108,571.73267,766.70294
2024-05-28 07:35:45,2024-05-28 13:05:45,18.721153,5.8076925,44.66346,33.46154,40.58654,995.4231,1632.7693,1074.2693,1518.9519,1242.7788,1368.1346,1422.5288,1455.4423,1724.7596,1271.4615,2022.2307,1315.3846,28.256933,25.267605,21.52071,23.304852,21.060928,19.057692,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,392.41345,626.5,89,339.16345,331.98077,574.7211,762.16345
2024-05-28 07:35:46,2024-05-28 13:05:46,17.960785,5.0588236,43.931374,33.22549,40.735294,994.5,1631.2451,1073.4412,1517.7745,1242.7157,1368.0785,1422.0294,1454.8628,1724.2941,1271.1274,2021.5883,1314.8823,28.817661,25.345486,21.36542,22.908276,20.817446,18.912354,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,390.02942,628.7353,89,343.67648,332.14706,571.63727,765.65686
2024-05-28 07:35:47,2024-05-28 13:05:47,17.038095,4.9809523,44.54286,33.514286,41.085712,992.5143,1627.9619,1071.8191,1515.4952,1241.3048,1366.4667,1421.4286,1454.2667,1723.7428,1270.7428,2020.9905,1314.4667,13.701846,25.772501,21.619448,22.93691,20.740026,18.60241,t,t,t,t,t,f,1.128,1.08,1.153,1.141,1.209,1.172,391.14285,629.30475,89,337.8095,336.93332,579.6667,769.7238
